event_id,payment_id,event_type,previous_status,current_status,event_timestamp,gateway_response_code,gateway_message,retry_count
EVT00004559,PAY0001171,PaymentCaptured,Authorized,Captured,2024-04-02 16:08:00,201,Payment captured,2
EVT00004560,PAY0001171,PaymentSettled,Captured,Settled,2024-04-02 16:10:00,202,Settlement completed,3
EVT00004561,PAY0001172,PaymentCreated,NULL,Created,2024-04-13 08:41:00,100,Payment initiated,0
EVT00004562,PAY0001172,PaymentAuthorized,Created,Authorized,2024-04-13 08:43:00,200,Authorization successful,1
EVT00004563,PAY0001172,PaymentCaptured,Authorized,Captured,2024-04-13 08:45:00,201,Payment captured,2
EVT00004564,PAY0001172,PaymentSettled,Captured,Settled,2024-04-13 08:47:00,202,Settlement completed,3
EVT00004565,PAY0001173,PaymentCreated,NULL,Created,2024-10-30 08:29:00,100,Payment initiated,0
EVT00004566,PAY0001173,PaymentAuthorized,Created,Authorized,2024-10-30 08:31:00,200,Authorization successful,1
EVT00004567,PAY0001173,PaymentFailed,Authorized,Failed,2024-10-30 08:33:00,500,Transaction failed,2
EVT00004568,PAY0001174,PaymentCreated,NULL,Created,2024-06-27 01:54:00,100,Payment initiated,0
EVT00004569,PAY0001174,PaymentAuthorized,Created,Authorized,2024-06-27 01:56:00,200,Authorization successful,1
EVT00004570,PAY0001174,PaymentCaptured,Authorized,Captured,2024-06-27 01:58:00,201,Payment captured,2
EVT00004571,PAY0001174,PaymentSettled,Captured,Settled,2024-06-27 02:00:00,202,Settlement completed,3
EVT00004572,PAY0001175,PaymentCreated,NULL,Created,2025-11-24 10:27:00,100,Payment initiated,0
EVT00004573,PAY0001175,PaymentAuthorized,Created,Authorized,2025-11-24 10:29:00,200,Authorization successful,1
EVT00004574,PAY0001175,PaymentCaptured,Authorized,Captured,2025-11-24 10:31:00,201,Payment captured,2
EVT00004575,PAY0001175,PaymentSettled,Captured,Settled,2025-11-24 10:33:00,202,Settlement completed,3
EVT00004576,PAY0001176,PaymentCreated,NULL,Created,2024-04-07 01:00:00,100,Payment initiated,0
EVT00004577,PAY0001176,PaymentAuthorized,Created,Authorized,2024-04-07 01:02:00,200,Authorization successful,1
EVT00004578,PAY0001176,PaymentCaptured,Authorized,Captured,2024-04-07 01:04:00,201,Payment captured,2
EVT00004579,PAY0001176,PaymentSettled,Captured,Settled,2024-04-07 01:06:00,202,Settlement completed,3
EVT00004580,PAY0001177,PaymentCreated,NULL,Created,2025-11-10 20:10:00,100,Payment initiated,0
EVT00004581,PAY0001177,PaymentAuthorized,Created,Authorized,2025-11-10 20:12:00,200,Authorization successful,1
EVT00004582,PAY0001177,PaymentCaptured,Authorized,Captured,2025-11-10 20:14:00,201,Payment captured,2
EVT00004583,PAY0001177,PaymentSettled,Captured,Settled,2025-11-10 20:16:00,202,Settlement completed,3
EVT00004584,PAY0001178,PaymentCreated,NULL,Created,2025-03-24 19:17:00,100,Payment initiated,0
EVT00004585,PAY0001178,PaymentAuthorized,Created,Authorized,2025-03-24 19:19:00,200,Authorization successful,1
EVT00004586,PAY0001178,PaymentCaptured,Authorized,Captured,2025-03-24 19:21:00,201,Payment captured,2
EVT00004587,PAY0001178,PaymentSettled,Captured,Settled,2025-03-24 19:23:00,202,Settlement completed,3
EVT00004588,PAY0001179,PaymentCreated,NULL,Created,2024-04-05 11:52:00,100,Payment initiated,0
EVT00004589,PAY0001179,PaymentAuthorized,Created,Authorized,2024-04-05 11:54:00,200,Authorization successful,1
EVT00004590,PAY0001179,PaymentCaptured,Authorized,Captured,2024-04-05 11:56:00,201,Payment captured,2
EVT00004591,PAY0001179,PaymentSettled,Captured,Settled,2024-04-05 11:58:00,202,Settlement completed,3
EVT00004592,PAY0001180,PaymentCreated,NULL,Created,2024-04-26 12:25:00,100,Payment initiated,0
EVT00004593,PAY0001180,PaymentAuthorized,Created,Authorized,2024-04-26 12:27:00,200,Authorization successful,1
EVT00004594,PAY0001180,PaymentCaptured,Authorized,Captured,2024-04-26 12:29:00,201,Payment captured,2
EVT00004595,PAY0001180,PaymentSettled,Captured,Settled,2024-04-26 12:31:00,202,Settlement completed,3
EVT00004596,PAY0001181,PaymentCreated,NULL,Created,2024-10-05 12:44:00,100,Payment initiated,0
EVT00004597,PAY0001181,PaymentAuthorized,Created,Authorized,2024-10-05 12:46:00,200,Authorization successful,1
EVT00004598,PAY0001181,PaymentCaptured,Authorized,Captured,2024-10-05 12:48:00,201,Payment captured,2
EVT00004599,PAY0001181,PaymentSettled,Captured,Settled,2024-10-05 12:50:00,202,Settlement completed,3
EVT00004600,PAY0001182,PaymentCreated,NULL,Created,2025-03-07 20:56:00,100,Payment initiated,0
EVT00004601,PAY0001182,PaymentAuthorized,Created,Authorized,2025-03-07 20:58:00,200,Authorization successful,1
EVT00004602,PAY0001182,PaymentCaptured,Authorized,Captured,2025-03-07 21:00:00,201,Payment captured,2
EVT00004603,PAY0001182,PaymentSettled,Captured,Settled,2025-03-07 21:02:00,202,Settlement completed,3
EVT00004604,PAY0001183,PaymentCreated,NULL,Created,2024-04-25 04:44:00,100,Payment initiated,0
EVT00004605,PAY0001183,PaymentAuthorized,Created,Authorized,2024-04-25 04:46:00,200,Authorization successful,1
EVT00004606,PAY0001183,PaymentCaptured,Authorized,Captured,2024-04-25 04:48:00,201,Payment captured,2
EVT00004607,PAY0001183,PaymentSettled,Captured,Settled,2024-04-25 04:50:00,202,Settlement completed,3
EVT00004608,PAY0001184,PaymentCreated,NULL,Created,2024-06-12 03:26:00,100,Payment initiated,0
EVT00004609,PAY0001184,PaymentAuthorized,Created,Authorized,2024-06-12 03:28:00,200,Authorization successful,1
EVT00004610,PAY0001184,PaymentCaptured,Authorized,Captured,2024-06-12 03:30:00,201,Payment captured,2
EVT00004611,PAY0001184,PaymentSettled,Captured,Settled,2024-06-12 03:32:00,202,Settlement completed,3
EVT00004612,PAY0001185,PaymentCreated,NULL,Created,2025-05-09 18:43:00,100,Payment initiated,0
EVT00004613,PAY0001185,PaymentAuthorized,Created,Authorized,2025-05-09 18:45:00,200,Authorization successful,1
EVT00004614,PAY0001185,PaymentCaptured,Authorized,Captured,2025-05-09 18:47:00,201,Payment captured,2
EVT00004615,PAY0001185,PaymentSettled,Captured,Settled,2025-05-09 18:49:00,202,Settlement completed,3
EVT00004616,PAY0001186,PaymentCreated,NULL,Created,2025-09-17 12:49:00,100,Payment initiated,0
EVT00004617,PAY0001186,PaymentAuthorized,Created,Authorized,2025-09-17 12:51:00,200,Authorization successful,1
EVT00004618,PAY0001186,PaymentCaptured,Authorized,Captured,2025-09-17 12:53:00,201,Payment captured,2
EVT00004619,PAY0001186,PaymentSettled,Captured,Settled,2025-09-17 12:55:00,202,Settlement completed,3
EVT00004620,PAY0001187,PaymentCreated,NULL,Created,2024-01-30 21:56:00,100,Payment initiated,0
EVT00004621,PAY0001187,PaymentAuthorized,Created,Authorized,2024-01-30 21:58:00,200,Authorization successful,1
EVT00004622,PAY0001187,PaymentCaptured,Authorized,Captured,2024-01-30 22:00:00,201,Payment captured,2
EVT00004623,PAY0001187,PaymentSettled,Captured,Settled,2024-01-30 22:02:00,202,Settlement completed,3
EVT00004624,PAY0001188,PaymentCreated,NULL,Created,2024-05-13 15:58:00,100,Payment initiated,0
EVT00004625,PAY0001188,PaymentAuthorized,Created,Authorized,2024-05-13 16:00:00,200,Authorization successful,1
EVT00004626,PAY0001188,PaymentCaptured,Authorized,Captured,2024-05-13 16:02:00,201,Payment captured,2
EVT00004627,PAY0001188,PaymentSettled,Captured,Settled,2024-05-13 16:04:00,202,Settlement completed,3
EVT00004628,PAY0001189,PaymentCreated,NULL,Created,2025-02-25 14:02:00,100,Payment initiated,0
EVT00004629,PAY0001189,PaymentAuthorized,Created,Authorized,2025-02-25 14:04:00,200,Authorization successful,1
EVT00004630,PAY0001189,PaymentFailed,Authorized,Failed,2025-02-25 14:06:00,500,Transaction failed,2
EVT00004631,PAY0001190,PaymentCreated,NULL,Created,2025-11-01 10:00:00,100,Payment initiated,0
EVT00004632,PAY0001190,PaymentAuthorized,Created,Authorized,2025-11-01 10:02:00,200,Authorization successful,1
EVT00004633,PAY0001190,PaymentCaptured,Authorized,Captured,2025-11-01 10:04:00,201,Payment captured,2
EVT00004634,PAY0001190,PaymentSettled,Captured,Settled,2025-11-01 10:06:00,202,Settlement completed,3
EVT00004635,PAY0001191,PaymentCreated,NULL,Created,2025-11-25 16:49:00,100,Payment initiated,0
EVT00004636,PAY0001191,PaymentAuthorized,Created,Authorized,2025-11-25 16:51:00,200,Authorization successful,1
EVT00004637,PAY0001191,PaymentCaptured,Authorized,Captured,2025-11-25 16:53:00,201,Payment captured,2
EVT00004638,PAY0001191,PaymentSettled,Captured,Settled,2025-11-25 16:55:00,202,Settlement completed,3
EVT00004639,PAY0001192,PaymentCreated,NULL,Created,2025-08-01 07:42:00,100,Payment initiated,0
EVT00004640,PAY0001192,PaymentAuthorized,Created,Authorized,2025-08-01 07:44:00,200,Authorization successful,1
EVT00004641,PAY0001192,PaymentCaptured,Authorized,Captured,2025-08-01 07:46:00,201,Payment captured,2
EVT00004642,PAY0001192,PaymentSettled,Captured,Settled,2025-08-01 07:48:00,202,Settlement completed,3
EVT00004643,PAY0001193,PaymentCreated,NULL,Created,2025-06-15 16:44:00,100,Payment initiated,0
EVT00004644,PAY0001193,PaymentAuthorized,Created,Authorized,2025-06-15 16:46:00,200,Authorization successful,1
EVT00004645,PAY0001193,PaymentCaptured,Authorized,Captured,2025-06-15 16:48:00,201,Payment captured,2
EVT00004646,PAY0001193,PaymentSettled,Captured,Settled,2025-06-15 16:50:00,202,Settlement completed,3
EVT00004647,PAY0001194,PaymentCreated,NULL,Created,2024-04-07 13:42:00,100,Payment initiated,0
EVT00004648,PAY0001194,PaymentAuthorized,Created,Authorized,2024-04-07 13:44:00,200,Authorization successful,1
EVT00004649,PAY0001194,PaymentCaptured,Authorized,Captured,2024-04-07 13:46:00,201,Payment captured,2
EVT00004650,PAY0001194,PaymentSettled,Captured,Settled,2024-04-07 13:48:00,202,Settlement completed,3
EVT00004651,PAY0001195,PaymentCreated,NULL,Created,2025-05-08 11:42:00,100,Payment initiated,0
EVT00004652,PAY0001195,PaymentAuthorized,Created,Authorized,2025-05-08 11:44:00,200,Authorization successful,1
EVT00004653,PAY0001195,PaymentCaptured,Authorized,Captured,2025-05-08 11:46:00,201,Payment captured,2
EVT00004654,PAY0001195,PaymentSettled,Captured,Settled,2025-05-08 11:48:00,202,Settlement completed,3
EVT00004655,PAY0001196,PaymentCreated,NULL,Created,2025-01-29 04:53:00,100,Payment initiated,0
EVT00004656,PAY0001196,PaymentAuthorized,Created,Authorized,2025-01-29 04:55:00,200,Authorization successful,1
EVT00004657,PAY0001196,PaymentCaptured,Authorized,Captured,2025-01-29 04:57:00,201,Payment captured,2
EVT00004658,PAY0001196,PaymentSettled,Captured,Settled,2025-01-29 04:59:00,202,Settlement completed,3
EVT00004659,PAY0001197,PaymentCreated,NULL,Created,2025-09-19 01:00:00,100,Payment initiated,0
EVT00004660,PAY0001197,PaymentAuthorized,Created,Authorized,2025-09-19 01:02:00,200,Authorization successful,1
EVT00004661,PAY0001197,PaymentCaptured,Authorized,Captured,2025-09-19 01:04:00,201,Payment captured,2
EVT00004662,PAY0001197,PaymentSettled,Captured,Settled,2025-09-19 01:06:00,202,Settlement completed,3
EVT00004663,PAY0001198,PaymentCreated,NULL,Created,2024-06-09 16:54:00,100,Payment initiated,0
EVT00004664,PAY0001198,PaymentAuthorized,Created,Authorized,2024-06-09 16:56:00,200,Authorization successful,1
EVT00004665,PAY0001198,PaymentCaptured,Authorized,Captured,2024-06-09 16:58:00,201,Payment captured,2
EVT00004666,PAY0001198,PaymentSettled,Captured,Settled,2024-06-09 17:00:00,202,Settlement completed,3
EVT00004667,PAY0001199,PaymentCreated,NULL,Created,2025-05-22 05:04:00,100,Payment initiated,0
EVT00004668,PAY0001199,PaymentAuthorized,Created,Authorized,2025-05-22 05:06:00,200,Authorization successful,1
EVT00004669,PAY0001199,PaymentCaptured,Authorized,Captured,2025-05-22 05:08:00,201,Payment captured,2
EVT00004670,PAY0001199,PaymentSettled,Captured,Settled,2025-05-22 05:10:00,202,Settlement completed,3
EVT00004671,PAY0001200,PaymentCreated,NULL,Created,2024-11-24 07:21:00,100,Payment initiated,0
EVT00004672,PAY0001200,PaymentAuthorized,Created,Authorized,2024-11-24 07:23:00,200,Authorization successful,1
EVT00004673,PAY0001200,PaymentCaptured,Authorized,Captured,2024-11-24 07:25:00,201,Payment captured,2
EVT00004674,PAY0001200,PaymentSettled,Captured,Settled,2024-11-24 07:27:00,202,Settlement completed,3
EVT00004675,PAY0001201,PaymentCreated,NULL,Created,2024-02-21 16:14:00,100,Payment initiated,0
EVT00004676,PAY0001201,PaymentAuthorized,Created,Authorized,2024-02-21 16:16:00,200,Authorization successful,1
EVT00004677,PAY0001201,PaymentCaptured,Authorized,Captured,2024-02-21 16:18:00,201,Payment captured,2
EVT00004678,PAY0001201,PaymentSettled,Captured,Settled,2024-02-21 16:20:00,202,Settlement completed,3
EVT00004679,PAY0001202,PaymentCreated,NULL,Created,2025-01-22 12:52:00,100,Payment initiated,0
EVT00004680,PAY0001202,PaymentAuthorized,Created,Authorized,2025-01-22 12:54:00,200,Authorization successful,1
EVT00004681,PAY0001202,PaymentCaptured,Authorized,Captured,2025-01-22 12:56:00,201,Payment captured,2
EVT00004682,PAY0001202,PaymentSettled,Captured,Settled,2025-01-22 12:58:00,202,Settlement completed,3
EVT00004683,PAY0001203,PaymentCreated,NULL,Created,2025-04-15 14:51:00,100,Payment initiated,0
EVT00004684,PAY0001203,PaymentAuthorized,Created,Authorized,2025-04-15 14:53:00,200,Authorization successful,1
EVT00004685,PAY0001203,PaymentCaptured,Authorized,Captured,2025-04-15 14:55:00,201,Payment captured,2
EVT00004686,PAY0001203,PaymentSettled,Captured,Settled,2025-04-15 14:57:00,202,Settlement completed,3
EVT00004687,PAY0001204,PaymentCreated,NULL,Created,2024-03-31 15:28:00,100,Payment initiated,0
EVT00004688,PAY0001204,PaymentAuthorized,Created,Authorized,2024-03-31 15:30:00,200,Authorization successful,1
EVT00004689,PAY0001204,PaymentCaptured,Authorized,Captured,2024-03-31 15:32:00,201,Payment captured,2
EVT00004690,PAY0001204,PaymentSettled,Captured,Settled,2024-03-31 15:34:00,202,Settlement completed,3
EVT00004691,PAY0001205,PaymentCreated,NULL,Created,2025-05-24 23:41:00,100,Payment initiated,0
EVT00004692,PAY0001205,PaymentAuthorized,Created,Authorized,2025-05-24 23:43:00,200,Authorization successful,1
EVT00004693,PAY0001205,PaymentFailed,Authorized,Failed,2025-05-24 23:45:00,500,Transaction failed,2
EVT00004694,PAY0001206,PaymentCreated,NULL,Created,2025-02-17 13:02:00,100,Payment initiated,0
EVT00004695,PAY0001206,PaymentAuthorized,Created,Authorized,2025-02-17 13:04:00,200,Authorization successful,1
EVT00004696,PAY0001206,PaymentCaptured,Authorized,Captured,2025-02-17 13:06:00,201,Payment captured,2
EVT00004697,PAY0001206,PaymentSettled,Captured,Settled,2025-02-17 13:08:00,202,Settlement completed,3
EVT00004698,PAY0001207,PaymentCreated,NULL,Created,2024-01-01 02:50:00,100,Payment initiated,0
EVT00004699,PAY0001207,PaymentAuthorized,Created,Authorized,2024-01-01 02:52:00,200,Authorization successful,1
EVT00004700,PAY0001207,PaymentCaptured,Authorized,Captured,2024-01-01 02:54:00,201,Payment captured,2
EVT00004701,PAY0001207,PaymentSettled,Captured,Settled,2024-01-01 02:56:00,202,Settlement completed,3
EVT00004702,PAY0001208,PaymentCreated,NULL,Created,2025-09-25 20:19:00,100,Payment initiated,0
EVT00004703,PAY0001208,PaymentAuthorized,Created,Authorized,2025-09-25 20:21:00,200,Authorization successful,1
EVT00004704,PAY0001208,PaymentCaptured,Authorized,Captured,2025-09-25 20:23:00,201,Payment captured,2
EVT00004705,PAY0001208,PaymentSettled,Captured,Settled,2025-09-25 20:25:00,202,Settlement completed,3
EVT00004706,PAY0001209,PaymentCreated,NULL,Created,2025-07-29 06:41:00,100,Payment initiated,0
EVT00004707,PAY0001209,PaymentAuthorized,Created,Authorized,2025-07-29 06:43:00,200,Authorization successful,1
EVT00004708,PAY0001209,PaymentCaptured,Authorized,Captured,2025-07-29 06:45:00,201,Payment captured,2
EVT00004709,PAY0001209,PaymentSettled,Captured,Settled,2025-07-29 06:47:00,202,Settlement completed,3
EVT00004710,PAY0001210,PaymentCreated,NULL,Created,2024-12-15 11:52:00,100,Payment initiated,0
EVT00004711,PAY0001210,PaymentAuthorized,Created,Authorized,2024-12-15 11:54:00,200,Authorization successful,1
EVT00004712,PAY0001210,PaymentFailed,Authorized,Failed,2024-12-15 11:56:00,500,Transaction failed,2
EVT00004713,PAY0001211,PaymentCreated,NULL,Created,2024-08-16 14:21:00,100,Payment initiated,0
EVT00004714,PAY0001211,PaymentAuthorized,Created,Authorized,2024-08-16 14:23:00,200,Authorization successful,1
EVT00004715,PAY0001211,PaymentCaptured,Authorized,Captured,2024-08-16 14:25:00,201,Payment captured,2
EVT00004716,PAY0001211,PaymentSettled,Captured,Settled,2024-08-16 14:27:00,202,Settlement completed,3
EVT00004717,PAY0001212,PaymentCreated,NULL,Created,2025-09-26 19:30:00,100,Payment initiated,0
EVT00004718,PAY0001212,PaymentAuthorized,Created,Authorized,2025-09-26 19:32:00,200,Authorization successful,1
EVT00004719,PAY0001212,PaymentCaptured,Authorized,Captured,2025-09-26 19:34:00,201,Payment captured,2
EVT00004720,PAY0001212,PaymentSettled,Captured,Settled,2025-09-26 19:36:00,202,Settlement completed,3
EVT00004721,PAY0001213,PaymentCreated,NULL,Created,2025-01-07 22:28:00,100,Payment initiated,0
EVT00004722,PAY0001213,PaymentAuthorized,Created,Authorized,2025-01-07 22:30:00,200,Authorization successful,1
EVT00004723,PAY0001213,PaymentFailed,Authorized,Failed,2025-01-07 22:32:00,500,Transaction failed,2
EVT00004724,PAY0001214,PaymentCreated,NULL,Created,2025-11-05 07:00:00,100,Payment initiated,0
EVT00004725,PAY0001214,PaymentAuthorized,Created,Authorized,2025-11-05 07:02:00,200,Authorization successful,1
EVT00004726,PAY0001214,PaymentCaptured,Authorized,Captured,2025-11-05 07:04:00,201,Payment captured,2
EVT00004727,PAY0001214,PaymentSettled,Captured,Settled,2025-11-05 07:06:00,202,Settlement completed,3
EVT00004728,PAY0001215,PaymentCreated,NULL,Created,2025-10-10 09:35:00,100,Payment initiated,0
EVT00004729,PAY0001215,PaymentAuthorized,Created,Authorized,2025-10-10 09:37:00,200,Authorization successful,1
EVT00004730,PAY0001215,PaymentCaptured,Authorized,Captured,2025-10-10 09:39:00,201,Payment captured,2
EVT00004731,PAY0001215,PaymentSettled,Captured,Settled,2025-10-10 09:41:00,202,Settlement completed,3
EVT00004732,PAY0001216,PaymentCreated,NULL,Created,2024-04-18 01:57:00,100,Payment initiated,0
EVT00004733,PAY0001216,PaymentAuthorized,Created,Authorized,2024-04-18 01:59:00,200,Authorization successful,1
EVT00004734,PAY0001216,PaymentCaptured,Authorized,Captured,2024-04-18 02:01:00,201,Payment captured,2
EVT00004735,PAY0001216,PaymentSettled,Captured,Settled,2024-04-18 02:03:00,202,Settlement completed,3
EVT00004736,PAY0001217,PaymentCreated,NULL,Created,2024-05-23 22:47:00,100,Payment initiated,0
EVT00004737,PAY0001217,PaymentAuthorized,Created,Authorized,2024-05-23 22:49:00,200,Authorization successful,1
EVT00004738,PAY0001217,PaymentCaptured,Authorized,Captured,2024-05-23 22:51:00,201,Payment captured,2
EVT00004739,PAY0001217,PaymentSettled,Captured,Settled,2024-05-23 22:53:00,202,Settlement completed,3
EVT00004740,PAY0001218,PaymentCreated,NULL,Created,2024-04-19 08:39:00,100,Payment initiated,0
EVT00004741,PAY0001218,PaymentAuthorized,Created,Authorized,2024-04-19 08:41:00,200,Authorization successful,1
EVT00004742,PAY0001218,PaymentCaptured,Authorized,Captured,2024-04-19 08:43:00,201,Payment captured,2
EVT00004743,PAY0001218,PaymentSettled,Captured,Settled,2024-04-19 08:45:00,202,Settlement completed,3
EVT00004744,PAY0001219,PaymentCreated,NULL,Created,2024-05-03 12:13:00,100,Payment initiated,0
EVT00004745,PAY0001219,PaymentAuthorized,Created,Authorized,2024-05-03 12:15:00,200,Authorization successful,1
EVT00004746,PAY0001219,PaymentCaptured,Authorized,Captured,2024-05-03 12:17:00,201,Payment captured,2
EVT00004747,PAY0001219,PaymentSettled,Captured,Settled,2024-05-03 12:19:00,202,Settlement completed,3
EVT00004748,PAY0001220,PaymentCreated,NULL,Created,2024-07-14 22:21:00,100,Payment initiated,0
EVT00004749,PAY0001220,PaymentAuthorized,Created,Authorized,2024-07-14 22:23:00,200,Authorization successful,1
EVT00004750,PAY0001220,PaymentFailed,Authorized,Failed,2024-07-14 22:25:00,500,Transaction failed,2
EVT00004751,PAY0001221,PaymentCreated,NULL,Created,2025-02-28 01:59:00,100,Payment initiated,0
EVT00004752,PAY0001221,PaymentAuthorized,Created,Authorized,2025-02-28 02:01:00,200,Authorization successful,1
EVT00004753,PAY0001221,PaymentCaptured,Authorized,Captured,2025-02-28 02:03:00,201,Payment captured,2
EVT00004754,PAY0001221,PaymentSettled,Captured,Settled,2025-02-28 02:05:00,202,Settlement completed,3
EVT00004755,PAY0001222,PaymentCreated,NULL,Created,2025-11-19 18:07:00,100,Payment initiated,0
EVT00004756,PAY0001222,PaymentAuthorized,Created,Authorized,2025-11-19 18:09:00,200,Authorization successful,1
EVT00004757,PAY0001222,PaymentCaptured,Authorized,Captured,2025-11-19 18:11:00,201,Payment captured,2
EVT00004758,PAY0001222,PaymentSettled,Captured,Settled,2025-11-19 18:13:00,202,Settlement completed,3
EVT00004759,PAY0001223,PaymentCreated,NULL,Created,2025-04-06 14:42:00,100,Payment initiated,0
EVT00004760,PAY0001223,PaymentAuthorized,Created,Authorized,2025-04-06 14:44:00,200,Authorization successful,1
EVT00004761,PAY0001223,PaymentCaptured,Authorized,Captured,2025-04-06 14:46:00,201,Payment captured,2
EVT00004762,PAY0001223,PaymentSettled,Captured,Settled,2025-04-06 14:48:00,202,Settlement completed,3
EVT00004763,PAY0001224,PaymentCreated,NULL,Created,2025-05-31 04:31:00,100,Payment initiated,0
EVT00004764,PAY0001224,PaymentAuthorized,Created,Authorized,2025-05-31 04:33:00,200,Authorization successful,1
EVT00004765,PAY0001224,PaymentFailed,Authorized,Failed,2025-05-31 04:35:00,500,Transaction failed,2
EVT00004766,PAY0001225,PaymentCreated,NULL,Created,2024-02-19 17:59:00,100,Payment initiated,0
EVT00004767,PAY0001225,PaymentAuthorized,Created,Authorized,2024-02-19 18:01:00,200,Authorization successful,1
EVT00004768,PAY0001225,PaymentCaptured,Authorized,Captured,2024-02-19 18:03:00,201,Payment captured,2
EVT00004769,PAY0001225,PaymentSettled,Captured,Settled,2024-02-19 18:05:00,202,Settlement completed,3
EVT00004770,PAY0001226,PaymentCreated,NULL,Created,2025-08-22 15:59:00,100,Payment initiated,0
EVT00004771,PAY0001226,PaymentAuthorized,Created,Authorized,2025-08-22 16:01:00,200,Authorization successful,1
EVT00004772,PAY0001226,PaymentCaptured,Authorized,Captured,2025-08-22 16:03:00,201,Payment captured,2
EVT00004773,PAY0001226,PaymentSettled,Captured,Settled,2025-08-22 16:05:00,202,Settlement completed,3
EVT00004774,PAY0001227,PaymentCreated,NULL,Created,2024-06-30 22:37:00,100,Payment initiated,0
EVT00004775,PAY0001227,PaymentAuthorized,Created,Authorized,2024-06-30 22:39:00,200,Authorization successful,1
EVT00004776,PAY0001227,PaymentCaptured,Authorized,Captured,2024-06-30 22:41:00,201,Payment captured,2
EVT00004777,PAY0001227,PaymentSettled,Captured,Settled,2024-06-30 22:43:00,202,Settlement completed,3
EVT00004778,PAY0001228,PaymentCreated,NULL,Created,2024-05-11 03:24:00,100,Payment initiated,0
EVT00004779,PAY0001228,PaymentAuthorized,Created,Authorized,2024-05-11 03:26:00,200,Authorization successful,1
EVT00004780,PAY0001228,PaymentCaptured,Authorized,Captured,2024-05-11 03:28:00,201,Payment captured,2
EVT00004781,PAY0001228,PaymentSettled,Captured,Settled,2024-05-11 03:30:00,202,Settlement completed,3
EVT00004782,PAY0001229,PaymentCreated,NULL,Created,2025-09-12 10:32:00,100,Payment initiated,0
EVT00004783,PAY0001229,PaymentAuthorized,Created,Authorized,2025-09-12 10:34:00,200,Authorization successful,1
EVT00004784,PAY0001229,PaymentCaptured,Authorized,Captured,2025-09-12 10:36:00,201,Payment captured,2
EVT00004785,PAY0001229,PaymentSettled,Captured,Settled,2025-09-12 10:38:00,202,Settlement completed,3
EVT00004786,PAY0001230,PaymentCreated,NULL,Created,2025-03-04 19:58:00,100,Payment initiated,0
EVT00004787,PAY0001230,PaymentAuthorized,Created,Authorized,2025-03-04 20:00:00,200,Authorization successful,1
EVT00004788,PAY0001230,PaymentCaptured,Authorized,Captured,2025-03-04 20:02:00,201,Payment captured,2
EVT00004789,PAY0001230,PaymentSettled,Captured,Settled,2025-03-04 20:04:00,202,Settlement completed,3
EVT00004790,PAY0001231,PaymentCreated,NULL,Created,2024-09-11 08:25:00,100,Payment initiated,0
EVT00004791,PAY0001231,PaymentAuthorized,Created,Authorized,2024-09-11 08:27:00,200,Authorization successful,1
EVT00004792,PAY0001231,PaymentCaptured,Authorized,Captured,2024-09-11 08:29:00,201,Payment captured,2
EVT00004793,PAY0001231,PaymentSettled,Captured,Settled,2024-09-11 08:31:00,202,Settlement completed,3
EVT00004794,PAY0001232,PaymentCreated,NULL,Created,2024-10-28 14:51:00,100,Payment initiated,0
EVT00004795,PAY0001232,PaymentAuthorized,Created,Authorized,2024-10-28 14:53:00,200,Authorization successful,1
EVT00004796,PAY0001232,PaymentCaptured,Authorized,Captured,2024-10-28 14:55:00,201,Payment captured,2
EVT00004797,PAY0001232,PaymentSettled,Captured,Settled,2024-10-28 14:57:00,202,Settlement completed,3
EVT00004798,PAY0001233,PaymentCreated,NULL,Created,2025-02-26 19:44:00,100,Payment initiated,0
EVT00004799,PAY0001233,PaymentAuthorized,Created,Authorized,2025-02-26 19:46:00,200,Authorization successful,1
EVT00004800,PAY0001233,PaymentCaptured,Authorized,Captured,2025-02-26 19:48:00,201,Payment captured,2
EVT00004801,PAY0001233,PaymentSettled,Captured,Settled,2025-02-26 19:50:00,202,Settlement completed,3
EVT00004802,PAY0001234,PaymentCreated,NULL,Created,2025-06-08 09:53:00,100,Payment initiated,0
EVT00004803,PAY0001234,PaymentAuthorized,Created,Authorized,2025-06-08 09:55:00,200,Authorization successful,1
EVT00004804,PAY0001234,PaymentCaptured,Authorized,Captured,2025-06-08 09:57:00,201,Payment captured,2
EVT00004805,PAY0001234,PaymentSettled,Captured,Settled,2025-06-08 09:59:00,202,Settlement completed,3
EVT00004806,PAY0001235,PaymentCreated,NULL,Created,2024-11-17 22:47:00,100,Payment initiated,0
EVT00004807,PAY0001235,PaymentAuthorized,Created,Authorized,2024-11-17 22:49:00,200,Authorization successful,1
EVT00004808,PAY0001235,PaymentCaptured,Authorized,Captured,2024-11-17 22:51:00,201,Payment captured,2
EVT00004809,PAY0001235,PaymentSettled,Captured,Settled,2024-11-17 22:53:00,202,Settlement completed,3
EVT00004810,PAY0001236,PaymentCreated,NULL,Created,2025-10-09 06:12:00,100,Payment initiated,0
EVT00004811,PAY0001236,PaymentAuthorized,Created,Authorized,2025-10-09 06:14:00,200,Authorization successful,1
EVT00004812,PAY0001236,PaymentCaptured,Authorized,Captured,2025-10-09 06:16:00,201,Payment captured,2
EVT00004813,PAY0001236,PaymentSettled,Captured,Settled,2025-10-09 06:18:00,202,Settlement completed,3
