invoice_id,merchant_id,customer_id,invoice_number,invoice_amount,currency,due_date,invoice_status,created_at,paid_at
INV0000625,MER000036,CUS000236,INV-2024-000625,3535,INR,2024-04-24,Paid,2024-04-06 01:29:00,2024-04-14 01:29:00
INV0000626,MER000047,CUS000228,INV-2024-000626,4818,INR,2024-10-14,Paid,2024-09-19 09:05:00,2024-09-25 09:05:00
INV0000627,MER000010,CUS000186,INV-2024-000627,8906,INR,2024-07-25,Pending,2024-06-26 15:52:00,
INV0000628,MER000013,CUS000153,INV-2024-000628,1613,INR,2025-08-21,Partially Paid,2025-08-13 12:05:00,2025-08-18 12:05:00
INV0000629,MER000045,CUS000226,INV-2024-000629,37298,INR,2024-05-30,Pending,2024-05-03 07:47:00,
INV0000630,MER000002,CUS000163,INV-2024-000630,35067,INR,2024-03-04,Paid,2024-02-25 09:33:00,2024-02-27 09:33:00
INV0000631,MER000042,CUS000129,INV-2024-000631,3510,INR,2024-03-11,Overdue,2024-02-21 21:46:00,
INV0000632,MER000065,CUS000024,INV-2024-000632,5748,INR,2025-02-24,Paid,2025-02-07 04:08:00,2025-02-08 04:08:00
INV0000633,MER000052,CUS000068,INV-2024-000633,613,INR,2025-03-31,Paid,2025-03-20 22:08:00,2025-03-23 22:08:00
INV0000634,MER000063,CUS000102,INV-2024-000634,4213,INR,2025-08-20,Paid,2025-07-28 19:47:00,2025-07-30 19:47:00
INV0000635,MER000035,CUS000199,INV-2024-000635,2468,INR,2024-05-15,Paid,2024-04-25 21:26:00,2024-05-01 21:26:00
INV0000636,MER000042,CUS000089,INV-2024-000636,1397,INR,2024-12-04,Pending,2024-11-08 05:22:00,
INV0000637,MER000057,CUS000160,INV-2024-000637,145,INR,2024-09-14,Paid,2024-08-27 06:43:00,2024-08-29 06:43:00
INV0000638,MER000015,CUS000190,INV-2024-000638,735,INR,2024-06-17,Paid,2024-05-31 09:00:00,2024-06-03 09:00:00
INV0000639,MER000040,CUS000116,INV-2024-000639,6438,INR,2024-08-15,Paid,2024-08-02 23:34:00,2024-08-10 23:34:00
INV0000640,MER000034,CUS000141,INV-2024-000640,3316,INR,2025-12-10,Partially Paid,2025-11-15 00:24:00,2025-12-01 00:24:00
INV0000641,MER000006,CUS000066,INV-2024-000641,390,INR,2024-08-08,Paid,2024-07-24 22:39:00,2024-07-24 22:39:00
INV0000642,MER000009,CUS000100,INV-2024-000642,6902,INR,2024-05-17,Paid,2024-04-20 00:18:00,2024-05-02 00:18:00
INV0000643,MER000066,CUS000182,INV-2024-000643,423,INR,2025-05-20,Paid,2025-05-11 19:34:00,2025-05-19 19:34:00
INV0000644,MER000059,CUS000144,INV-2024-000644,11409,INR,2024-03-04,Paid,2024-02-10 07:59:00,2024-02-25 07:59:00
INV0000645,MER000051,CUS000191,INV-2024-000645,455,INR,2025-12-28,Paid,2025-12-01 11:22:00,2025-12-17 11:22:00
INV0000646,MER000036,CUS000208,INV-2024-000646,363,INR,2025-02-15,Paid,2025-01-31 00:35:00,2025-02-10 00:35:00
INV0000647,MER000051,CUS000169,INV-2024-000647,847,INR,2025-02-21,Partially Paid,2025-01-26 16:43:00,2025-02-16 16:43:00
INV0000648,MER000030,CUS000107,INV-2024-000648,3503,INR,2025-04-07,Paid,2025-03-12 09:58:00,2025-03-29 09:58:00
INV0000649,MER000017,CUS000053,INV-2024-000649,9870,INR,2025-12-12,Paid,2025-12-01 06:55:00,2025-12-12 06:55:00
INV0000650,MER000068,CUS000233,INV-2024-000650,888,INR,2024-06-22,Partially Paid,2024-05-28 20:59:00,2024-06-07 20:59:00
INV0000651,MER000009,CUS000143,INV-2024-000651,2940,INR,2024-07-18,Pending,2024-07-07 10:53:00,
INV0000652,MER000041,CUS000226,INV-2024-000652,157808,INR,2024-12-03,Overdue,2024-11-06 14:47:00,
INV0000653,MER000036,CUS000039,INV-2024-000653,16998,INR,2024-06-09,Paid,2024-05-14 05:01:00,2024-06-02 05:01:00
INV0000654,MER000030,CUS000153,INV-2024-000654,1428,INR,2025-01-24,Paid,2025-01-02 02:44:00,2025-01-21 02:44:00
INV0000655,MER000061,CUS000183,INV-2024-000655,4015,INR,2025-02-11,Paid,2025-01-31 15:30:00,2025-02-03 15:30:00
INV0000656,MER000005,CUS000105,INV-2024-000656,10984,INR,2024-11-02,Paid,2024-10-03 13:14:00,2024-10-09 13:14:00
INV0000657,MER000027,CUS000017,INV-2024-000657,549,INR,2025-10-10,Partially Paid,2025-09-23 15:44:00,2025-09-30 15:44:00
INV0000658,MER000055,CUS000104,INV-2024-000658,49842,INR,2025-02-12,Paid,2025-01-24 23:20:00,2025-02-11 23:20:00
INV0000659,MER000069,CUS000135,INV-2024-000659,1631,INR,2025-07-08,Pending,2025-06-17 03:28:00,
INV0000660,MER000006,CUS000225,INV-2024-000660,185975,INR,2025-07-12,Paid,2025-07-04 12:47:00,2025-07-12 12:47:00
INV0000661,MER000007,CUS000049,INV-2024-000661,7522,INR,2024-11-19,Paid,2024-11-07 09:29:00,2024-11-16 09:29:00
INV0000662,MER000007,CUS000177,INV-2024-000662,3331,INR,2025-04-28,Pending,2025-04-19 20:28:00,
INV0000663,MER000015,CUS000047,INV-2024-000663,45810,INR,2024-06-04,Paid,2024-05-18 12:26:00,2024-05-23 12:26:00
INV0000664,MER000059,CUS000152,INV-2024-000664,23234,INR,2025-04-27,Paid,2025-04-10 02:16:00,2025-04-15 02:16:00
INV0000665,MER000016,CUS000024,INV-2024-000665,560,INR,2025-11-03,Pending,2025-10-11 11:05:00,
INV0000666,MER000066,CUS000157,INV-2024-000666,34818,INR,2025-07-29,Partially Paid,2025-07-17 12:02:00,2025-07-26 12:02:00
INV0000667,MER000020,CUS000042,INV-2024-000667,21723,INR,2024-03-09,Pending,2024-02-22 13:19:00,
INV0000668,MER000058,CUS000074,INV-2024-000668,2927,INR,2024-06-09,Pending,2024-05-14 06:00:00,
INV0000669,MER000002,CUS000118,INV-2024-000669,9170,INR,2025-08-01,Paid,2025-07-10 00:38:00,2025-07-28 00:38:00
INV0000670,MER000061,CUS000117,INV-2024-000670,2301,INR,2025-09-21,Partially Paid,2025-09-07 19:00:00,2025-09-11 19:00:00
INV0000671,MER000027,CUS000013,INV-2024-000671,156,INR,2025-11-10,Partially Paid,2025-10-30 11:02:00,2025-11-09 11:02:00
INV0000672,MER000039,CUS000085,INV-2024-000672,13214,INR,2024-05-03,Paid,2024-04-21 13:11:00,2024-04-30 13:11:00
INV0000673,MER000023,CUS000248,INV-2024-000673,6902,INR,2024-02-22,Paid,2024-02-06 02:49:00,2024-02-18 02:49:00
INV0000674,MER000009,CUS000195,INV-2024-000674,2064,INR,2024-11-05,Paid,2024-10-26 15:08:00,2024-10-30 15:08:00
INV0000675,MER000043,CUS000135,INV-2024-000675,4439,INR,2024-08-12,Paid,2024-08-02 19:03:00,2024-08-12 19:03:00
INV0000676,MER000068,CUS000023,INV-2024-000676,5706,INR,2025-03-30,Paid,2025-03-13 19:54:00,2025-03-24 19:54:00
INV0000677,MER000017,CUS000158,INV-2024-000677,9515,INR,2025-10-21,Partially Paid,2025-10-09 15:31:00,2025-10-12 15:31:00
INV0000678,MER000038,CUS000050,INV-2024-000678,124,INR,2025-05-01,Pending,2025-04-21 20:50:00,
INV0000679,MER000027,CUS000205,INV-2024-000679,7794,INR,2025-03-17,Paid,2025-02-27 01:21:00,2025-03-05 01:21:00
INV0000680,MER000002,CUS000164,INV-2024-000680,5615,INR,2024-10-03,Paid,2024-09-17 02:19:00,2024-09-27 02:19:00
INV0000681,MER000001,CUS000030,INV-2024-000681,6593,INR,2025-03-07,Overdue,2025-02-09 23:36:00,
INV0000682,MER000023,CUS000050,INV-2024-000682,6537,INR,2025-12-11,Pending,2025-11-19 15:58:00,
INV0000683,MER000018,CUS000124,INV-2024-000683,571,INR,2025-07-23,Partially Paid,2025-07-03 10:29:00,2025-07-04 10:29:00
INV0000684,MER000067,CUS000077,INV-2024-000684,6170,INR,2025-08-04,Paid,2025-07-22 17:01:00,2025-07-27 17:01:00
INV0000685,MER000046,CUS000017,INV-2024-000685,123521,INR,2024-02-28,Paid,2024-02-01 10:24:00,2024-02-06 10:24:00
INV0000686,MER000050,CUS000048,INV-2024-000686,6051,INR,2024-12-03,Paid,2024-11-18 22:02:00,2024-12-03 22:02:00
INV0000687,MER000031,CUS000096,INV-2024-000687,5959,INR,2024-08-21,Paid,2024-08-09 16:19:00,2024-08-21 16:19:00
INV0000688,MER000005,CUS000200,INV-2024-000688,2518,INR,2025-04-21,Partially Paid,2025-03-30 16:01:00,2025-04-03 16:01:00
INV0000689,MER000025,CUS000088,INV-2024-000689,44317,INR,2024-11-23,Pending,2024-11-13 10:09:00,
INV0000690,MER000067,CUS000174,INV-2024-000690,103789,INR,2024-03-07,Partially Paid,2024-02-07 14:24:00,2024-02-10 14:24:00
INV0000691,MER000001,CUS000080,INV-2024-000691,48948,INR,2024-04-07,Paid,2024-03-30 10:29:00,2024-04-03 10:29:00
INV0000692,MER000003,CUS000148,INV-2024-000692,23753,INR,2024-12-10,Paid,2024-11-24 06:12:00,2024-12-04 06:12:00
INV0000693,MER000057,CUS000172,INV-2024-000693,252,INR,2024-06-17,Overdue,2024-06-10 08:07:00,
INV0000694,MER000066,CUS000027,INV-2024-000694,6740,INR,2025-07-27,Overdue,2025-07-16 10:17:00,
INV0000695,MER000037,CUS000147,INV-2024-000695,2168,INR,2024-12-01,Paid,2024-11-14 19:57:00,2024-11-15 19:57:00
INV0000696,MER000017,CUS000008,INV-2024-000696,1827,INR,2024-04-27,Paid,2024-04-18 12:03:00,2024-04-20 12:03:00
INV0000697,MER000058,CUS000158,INV-2024-000697,6445,INR,2024-08-18,Pending,2024-07-21 22:48:00,
INV0000698,MER000011,CUS000250,INV-2024-000698,40520,INR,2025-09-02,Paid,2025-08-04 04:05:00,2025-08-18 04:05:00
INV0000699,MER000040,CUS000176,INV-2024-000699,8626,INR,2025-05-07,Partially Paid,2025-04-26 07:14:00,2025-05-05 07:14:00
INV0000700,MER000034,CUS000234,INV-2024-000700,4005,INR,2025-11-29,Paid,2025-11-12 10:50:00,2025-11-12 10:50:00
INV0000701,MER000009,CUS000122,INV-2024-000701,590,INR,2025-05-05,Paid,2025-04-17 05:18:00,2025-04-21 05:18:00
INV0000702,MER000066,CUS000027,INV-2024-000702,2753,INR,2024-12-08,Pending,2024-11-29 17:41:00,
INV0000703,MER000069,CUS000119,INV-2024-000703,7774,INR,2024-09-25,Paid,2024-09-01 19:15:00,2024-09-16 19:15:00
INV0000704,MER000050,CUS000017,INV-2024-000704,8064,INR,2025-04-07,Paid,2025-03-21 18:50:00,2025-03-28 18:50:00
INV0000705,MER000023,CUS000170,INV-2024-000705,8973,INR,2024-05-18,Paid,2024-04-27 18:38:00,2024-04-30 18:38:00
INV0000706,MER000057,CUS000046,INV-2024-000706,7649,INR,2024-04-09,Pending,2024-03-12 19:06:00,
INV0000707,MER000049,CUS000084,INV-2024-000707,2008,INR,2024-04-13,Partially Paid,2024-04-02 06:52:00,2024-04-12 06:52:00
INV0000708,MER000001,CUS000194,INV-2024-000708,252,INR,2025-04-27,Paid,2025-04-08 17:18:00,2025-04-22 17:18:00
INV0000709,MER000026,CUS000053,INV-2024-000709,6188,INR,2024-11-30,Paid,2024-11-02 18:50:00,2024-11-15 18:50:00
INV0000710,MER000045,CUS000023,INV-2024-000710,9363,INR,2025-03-05,Paid,2025-02-17 04:54:00,2025-02-18 04:54:00
INV0000711,MER000001,CUS000181,INV-2024-000711,6886,INR,2024-04-29,Paid,2024-04-22 09:55:00,2024-04-28 09:55:00
INV0000712,MER000041,CUS000183,INV-2024-000712,7252,INR,2025-04-18,Paid,2025-03-21 17:13:00,2025-03-25 17:13:00
INV0000713,MER000025,CUS000143,INV-2024-000713,6903,INR,2025-03-31,Paid,2025-03-03 04:18:00,2025-03-03 04:18:00
INV0000714,MER000010,CUS000166,INV-2024-000714,838,INR,2025-05-24,Paid,2025-05-13 21:27:00,2025-05-23 21:27:00
INV0000715,MER000054,CUS000221,INV-2024-000715,7975,INR,2025-10-23,Paid,2025-09-30 05:29:00,2025-10-14 05:29:00
INV0000716,MER000050,CUS000091,INV-2024-000716,7960,INR,2025-10-03,Pending,2025-09-11 00:36:00,
INV0000717,MER000031,CUS000183,INV-2024-000717,7732,INR,2025-07-21,Overdue,2025-07-13 18:23:00,
INV0000718,MER000062,CUS000181,INV-2024-000718,8890,INR,2024-04-21,Paid,2024-03-22 04:46:00,2024-04-18 04:46:00
INV0000719,MER000036,CUS000120,INV-2024-000719,9575,INR,2025-10-08,Paid,2025-09-16 02:15:00,2025-10-07 02:15:00
INV0000720,MER000010,CUS000176,INV-2024-000720,6120,INR,2025-10-06,Paid,2025-09-19 01:57:00,2025-09-19 01:57:00
INV0000721,MER000061,CUS000117,INV-2024-000721,8688,INR,2025-08-30,Paid,2025-08-10 23:21:00,2025-08-19 23:21:00
INV0000722,MER000038,CUS000043,INV-2024-000722,711,INR,2024-12-02,Paid,2024-11-07 23:50:00,2024-11-27 23:50:00
INV0000723,MER000061,CUS000149,INV-2024-000723,152,INR,2025-12-03,Paid,2025-11-03 09:51:00,2025-11-12 09:51:00
INV0000724,MER000063,CUS000022,INV-2024-000724,178,INR,2024-11-06,Paid,2024-10-11 08:08:00,2024-10-19 08:08:00
INV0000725,MER000002,CUS000190,INV-2024-000725,278,INR,2025-09-25,Paid,2025-08-28 23:09:00,2025-09-22 23:09:00
INV0000726,MER000023,CUS000067,INV-2024-000726,25480,INR,2025-06-03,Partially Paid,2025-05-11 05:51:00,2025-05-21 05:51:00
INV0000727,MER000011,CUS000248,INV-2024-000727,941,INR,2024-06-26,Pending,2024-06-06 15:48:00,
INV0000728,MER000031,CUS000170,INV-2024-000728,3741,INR,2024-08-21,Paid,2024-08-03 18:46:00,2024-08-11 18:46:00
INV0000729,MER000015,CUS000014,INV-2024-000729,508,INR,2025-06-01,Overdue,2025-05-02 09:30:00,
INV0000730,MER000069,CUS000060,INV-2024-000730,7391,INR,2025-05-23,Partially Paid,2025-04-30 08:09:00,2025-04-30 08:09:00
INV0000731,MER000037,CUS000238,INV-2024-000731,35036,INR,2025-12-23,Overdue,2025-11-25 10:33:00,
INV0000732,MER000013,CUS000235,INV-2024-000732,6798,INR,2025-04-14,Partially Paid,2025-03-18 19:58:00,2025-03-28 19:58:00
INV0000733,MER000035,CUS000069,INV-2024-000733,26735,INR,2025-11-22,Pending,2025-11-01 18:25:00,
INV0000734,MER000031,CUS000188,INV-2024-000734,4194,INR,2025-07-15,Cancelled,2025-06-16 10:43:00,
INV0000735,MER000041,CUS000141,INV-2024-000735,108,INR,2024-03-20,Paid,2024-03-10 00:26:00,2024-03-20 00:26:00
INV0000736,MER000058,CUS000090,INV-2024-000736,5642,INR,2024-09-21,Paid,2024-09-14 06:02:00,2024-09-14 06:02:00
INV0000737,MER000028,CUS000244,INV-2024-000737,2996,INR,2024-05-28,Paid,2024-05-02 02:54:00,2024-05-23 02:54:00
INV0000738,MER000024,CUS000230,INV-2024-000738,288,INR,2024-10-14,Overdue,2024-09-16 09:29:00,
INV0000739,MER000059,CUS000237,INV-2024-000739,161932,INR,2025-11-26,Pending,2025-11-14 10:16:00,
INV0000740,MER000036,CUS000199,INV-2024-000740,497,INR,2024-12-21,Paid,2024-12-06 01:16:00,2024-12-08 01:16:00
INV0000741,MER000063,CUS000238,INV-2024-000741,7433,INR,2024-07-11,Paid,2024-07-01 20:31:00,2024-07-07 20:31:00
INV0000742,MER000028,CUS000158,INV-2024-000742,8235,INR,2024-10-01,Paid,2024-09-22 03:02:00,2024-09-26 03:02:00
INV0000743,MER000058,CUS000005,INV-2024-000743,19756,INR,2025-11-07,Paid,2025-10-30 20:00:00,2025-11-03 20:00:00
INV0000744,MER000020,CUS000180,INV-2024-000744,7412,INR,2025-09-09,Overdue,2025-08-11 00:32:00,
INV0000745,MER000063,CUS000123,INV-2024-000745,2149,INR,2025-07-26,Overdue,2025-07-07 07:00:00,
INV0000746,MER000062,CUS000032,INV-2024-000746,6881,INR,2024-12-26,Paid,2024-12-07 21:19:00,2024-12-09 21:19:00
INV0000747,MER000047,CUS000137,INV-2024-000747,32287,INR,2024-04-08,Paid,2024-03-23 14:48:00,2024-03-28 14:48:00
INV0000748,MER000006,CUS000248,INV-2024-000748,4130,INR,2024-11-12,Paid,2024-11-02 22:24:00,2024-11-07 22:24:00
INV0000749,MER000063,CUS000022,INV-2024-000749,38704,INR,2024-07-26,Paid,2024-07-13 04:02:00,2024-07-22 04:02:00
INV0000750,MER000031,CUS000126,INV-2024-000750,9857,INR,2025-11-13,Overdue,2025-10-20 09:31:00,
INV0000751,MER000058,CUS000248,INV-2024-000751,59711,INR,2025-01-12,Paid,2024-12-13 01:21:00,2024-12-16 01:21:00
INV0000752,MER000028,CUS000207,INV-2024-000752,9571,INR,2025-05-08,Paid,2025-04-14 21:55:00,2025-05-02 21:55:00
INV0000753,MER000030,CUS000237,INV-2024-000753,853,INR,2024-05-31,Paid,2024-05-24 15:41:00,2024-05-24 15:41:00
INV0000754,MER000032,CUS000180,INV-2024-000754,1236,INR,2024-07-11,Pending,2024-06-25 20:03:00,
INV0000755,MER000013,CUS000117,INV-2024-000755,2048,INR,2024-05-14,Pending,2024-04-18 03:31:00,
INV0000756,MER000029,CUS000017,INV-2024-000756,37933,INR,2024-12-30,Paid,2024-12-11 23:43:00,2024-12-29 23:43:00
INV0000757,MER000070,CUS000036,INV-2024-000757,4494,INR,2024-03-04,Paid,2024-02-16 18:11:00,2024-02-24 18:11:00
INV0000758,MER000019,CUS000194,INV-2024-000758,7061,INR,2025-08-03,Partially Paid,2025-07-20 05:28:00,2025-07-20 05:28:00
INV0000759,MER000018,CUS000026,INV-2024-000759,34651,INR,2024-07-02,Paid,2024-06-10 00:56:00,2024-06-10 00:56:00
INV0000760,MER000023,CUS000238,INV-2024-000760,767,INR,2025-09-28,Pending,2025-08-30 09:26:00,
INV0000761,MER000061,CUS000178,INV-2024-000761,246,INR,2025-11-07,Paid,2025-10-17 08:33:00,2025-10-22 08:33:00
INV0000762,MER000005,CUS000153,INV-2024-000762,611,INR,2025-10-04,Paid,2025-09-18 02:40:00,2025-09-18 02:40:00
INV0000763,MER000031,CUS000050,INV-2024-000763,642,INR,2024-05-01,Paid,2024-04-07 19:23:00,2024-04-21 19:23:00
INV0000764,MER000027,CUS000071,INV-2024-000764,215,INR,2024-06-23,Paid,2024-06-01 21:54:00,2024-06-06 21:54:00
INV0000765,MER000006,CUS000014,INV-2024-000765,5671,INR,2024-08-19,Paid,2024-08-02 13:16:00,2024-08-16 13:16:00
INV0000766,MER000006,CUS000027,INV-2024-000766,45217,INR,2024-07-06,Paid,2024-06-29 05:50:00,2024-06-30 05:50:00
INV0000767,MER000010,CUS000230,INV-2024-000767,8288,INR,2025-09-18,Paid,2025-08-29 18:20:00,2025-09-08 18:20:00
INV0000768,MER000030,CUS000200,INV-2024-000768,333,INR,2024-04-30,Partially Paid,2024-04-10 07:47:00,2024-04-22 07:47:00
INV0000769,MER000029,CUS000019,INV-2024-000769,8937,INR,2024-03-09,Partially Paid,2024-02-25 13:09:00,2024-03-03 13:09:00
INV0000770,MER000023,CUS000100,INV-2024-000770,8500,INR,2024-08-01,Paid,2024-07-17 20:22:00,2024-07-21 20:22:00
INV0000771,MER000005,CUS000178,INV-2024-000771,5598,INR,2024-06-09,Paid,2024-05-19 03:54:00,2024-05-24 03:54:00
INV0000772,MER000044,CUS000057,INV-2024-000772,49560,INR,2024-06-21,Paid,2024-06-09 20:39:00,2024-06-17 20:39:00
INV0000773,MER000030,CUS000023,INV-2024-000773,9549,INR,2025-06-06,Pending,2025-05-15 06:37:00,
INV0000774,MER000036,CUS000004,INV-2024-000774,26165,INR,2024-10-05,Paid,2024-09-10 10:27:00,2024-09-28 10:27:00
INV0000775,MER000020,CUS000234,INV-2024-000775,1084,INR,2025-03-25,Pending,2025-03-03 01:02:00,
INV0000776,MER000065,CUS000009,INV-2024-000776,7461,INR,2025-05-15,Paid,2025-05-05 22:52:00,2025-05-08 22:52:00
INV0000777,MER000011,CUS000143,INV-2024-000777,36649,INR,2024-08-27,Paid,2024-08-11 04:22:00,2024-08-13 04:22:00
INV0000778,MER000003,CUS000123,INV-2024-000778,3651,INR,2025-05-10,Paid,2025-04-15 18:47:00,2025-04-29 18:47:00
INV0000779,MER000060,CUS000198,INV-2024-000779,820,INR,2025-03-09,Paid,2025-02-19 05:50:00,2025-02-19 05:50:00
INV0000780,MER000010,CUS000099,INV-2024-000780,31818,INR,2025-07-17,Pending,2025-06-27 01:18:00,
INV0000781,MER000070,CUS000148,INV-2024-000781,15306,INR,2025-10-05,Paid,2025-09-27 10:47:00,2025-10-02 10:47:00
INV0000782,MER000007,CUS000029,INV-2024-000782,8625,INR,2025-10-13,Paid,2025-09-25 01:23:00,2025-10-12 01:23:00
INV0000783,MER000009,CUS000144,INV-2024-000783,23417,INR,2024-06-14,Paid,2024-05-21 10:15:00,2024-06-05 10:15:00
INV0000784,MER000027,CUS000193,INV-2024-000784,24775,INR,2024-12-09,Paid,2024-11-24 11:57:00,2024-12-07 11:57:00
INV0000785,MER000036,CUS000014,INV-2024-000785,453,INR,2025-05-01,Pending,2025-04-08 15:32:00,
INV0000786,MER000061,CUS000182,INV-2024-000786,9731,INR,2024-11-13,Pending,2024-10-26 14:39:00,
INV0000787,MER000009,CUS000049,INV-2024-000787,40008,INR,2024-04-11,Paid,2024-03-30 02:25:00,2024-03-31 02:25:00
INV0000788,MER000014,CUS000043,INV-2024-000788,3425,INR,2025-06-05,Paid,2025-05-23 04:55:00,2025-06-02 04:55:00
INV0000789,MER000003,CUS000076,INV-2024-000789,9871,INR,2024-06-04,Paid,2024-05-15 15:22:00,2024-06-04 15:22:00
INV0000790,MER000003,CUS000075,INV-2024-000790,122,INR,2024-09-11,Paid,2024-08-25 16:41:00,2024-09-04 16:41:00
INV0000791,MER000042,CUS000125,INV-2024-000791,9687,INR,2025-07-31,Paid,2025-07-15 14:29:00,2025-07-24 14:29:00
INV0000792,MER000022,CUS000203,INV-2024-000792,8934,INR,2025-01-23,Paid,2025-01-15 09:49:00,2025-01-19 09:49:00
INV0000793,MER000059,CUS000245,INV-2024-000793,264,INR,2025-07-14,Pending,2025-07-02 09:11:00,
INV0000794,MER000020,CUS000042,INV-2024-000794,1675,INR,2024-12-11,Paid,2024-11-20 18:08:00,2024-11-25 18:08:00
INV0000795,MER000027,CUS000144,INV-2024-000795,30772,INR,2025-01-08,Paid,2024-12-18 04:23:00,2024-12-23 04:23:00
INV0000796,MER000069,CUS000078,INV-2024-000796,125,INR,2025-03-01,Overdue,2025-02-18 15:49:00,
INV0000797,MER000041,CUS000040,INV-2024-000797,856,INR,2025-08-09,Pending,2025-07-13 16:21:00,
INV0000798,MER000061,CUS000230,INV-2024-000798,3410,INR,2025-08-22,Paid,2025-08-01 23:58:00,2025-08-04 23:58:00
INV0000799,MER000062,CUS000231,INV-2024-000799,794,INR,2025-07-25,Paid,2025-07-18 03:19:00,2025-07-21 03:19:00
INV0000800,MER000058,CUS000092,INV-2024-000800,156,INR,2025-10-09,Paid,2025-09-14 20:12:00,2025-10-09 20:12:00
INV0000801,MER000036,CUS000051,INV-2024-000801,651,INR,2025-04-10,Overdue,2025-04-01 21:42:00,
INV0000802,MER000051,CUS000050,INV-2024-000802,9382,INR,2024-03-17,Paid,2024-02-27 21:23:00,2024-03-11 21:23:00
INV0000803,MER000048,CUS000099,INV-2024-000803,5664,INR,2025-01-09,Partially Paid,2024-12-19 11:19:00,2024-12-21 11:19:00
INV0000804,MER000028,CUS000187,INV-2024-000804,37238,INR,2025-04-28,Overdue,2025-03-29 09:10:00,
INV0000805,MER000055,CUS000187,INV-2024-000805,19147,INR,2025-09-04,Paid,2025-08-24 19:05:00,2025-08-31 19:05:00
INV0000806,MER000068,CUS000086,INV-2024-000806,704,INR,2025-02-08,Paid,2025-01-19 02:00:00,2025-01-27 02:00:00
INV0000807,MER000054,CUS000045,INV-2024-000807,3244,INR,2024-08-11,Paid,2024-07-23 05:53:00,2024-08-07 05:53:00
INV0000808,MER000006,CUS000211,INV-2024-000808,48353,INR,2024-12-07,Paid,2024-11-07 15:35:00,2024-11-07 15:35:00
INV0000809,MER000001,CUS000040,INV-2024-000809,8743,INR,2024-05-23,Paid,2024-05-07 20:42:00,2024-05-22 20:42:00
INV0000810,MER000032,CUS000008,INV-2024-000810,383,INR,2025-06-18,Paid,2025-05-19 02:38:00,2025-06-03 02:38:00
INV0000811,MER000056,CUS000223,INV-2024-000811,8800,INR,2024-06-01,Paid,2024-05-02 11:32:00,2024-05-29 11:32:00
INV0000812,MER000034,CUS000042,INV-2024-000812,3395,INR,2024-12-22,Paid,2024-11-23 14:56:00,2024-11-28 14:56:00
INV0000813,MER000007,CUS000070,INV-2024-000813,6833,INR,2024-03-13,Paid,2024-02-19 09:18:00,2024-02-21 09:18:00
INV0000814,MER000066,CUS000050,INV-2024-000814,22010,INR,2024-04-18,Paid,2024-04-06 19:48:00,2024-04-11 19:48:00
INV0000815,MER000039,CUS000070,INV-2024-000815,6940,INR,2024-04-26,Pending,2024-04-08 17:37:00,
INV0000816,MER000002,CUS000036,INV-2024-000816,7112,INR,2025-05-23,Paid,2025-05-11 13:21:00,2025-05-13 13:21:00
INV0000817,MER000065,CUS000057,INV-2024-000817,46613,INR,2025-10-13,Pending,2025-09-20 22:53:00,
INV0000818,MER000015,CUS000107,INV-2024-000818,2252,INR,2024-05-06,Paid,2024-04-29 04:59:00,2024-05-03 04:59:00
INV0000819,MER000047,CUS000036,INV-2024-000819,49168,INR,2025-07-18,Paid,2025-06-19 10:11:00,2025-07-12 10:11:00
INV0000820,MER000016,CUS000057,INV-2024-000820,810,INR,2024-06-10,Paid,2024-05-25 22:14:00,2024-05-29 22:14:00
INV0000821,MER000011,CUS000109,INV-2024-000821,2831,INR,2024-04-11,Pending,2024-03-20 00:49:00,
INV0000822,MER000006,CUS000051,INV-2024-000822,912,INR,2025-11-14,Paid,2025-11-06 16:37:00,2025-11-10 16:37:00
INV0000823,MER000006,CUS000017,INV-2024-000823,1169,INR,2024-05-04,Paid,2024-04-08 03:58:00,2024-04-14 03:58:00
INV0000824,MER000024,CUS000172,INV-2024-000824,2488,INR,2024-06-23,Paid,2024-05-29 23:17:00,2024-06-03 23:17:00
INV0000825,MER000065,CUS000200,INV-2024-000825,25849,INR,2025-06-11,Pending,2025-06-01 18:04:00,
INV0000826,MER000002,CUS000136,INV-2024-000826,4139,INR,2024-11-08,Paid,2024-10-15 05:57:00,2024-11-07 05:57:00
INV0000827,MER000013,CUS000237,INV-2024-000827,9261,INR,2025-05-26,Paid,2025-05-01 11:44:00,2025-05-22 11:44:00
INV0000828,MER000014,CUS000047,INV-2024-000828,34879,INR,2025-03-24,Paid,2025-03-10 06:32:00,2025-03-22 06:32:00
INV0000829,MER000041,CUS000032,INV-2024-000829,9516,INR,2024-06-06,Pending,2024-05-19 15:48:00,
INV0000830,MER000006,CUS000022,INV-2024-000830,2896,INR,2025-02-24,Pending,2025-01-29 09:29:00,
INV0000831,MER000057,CUS000058,INV-2024-000831,5762,INR,2025-03-23,Partially Paid,2025-03-14 06:54:00,2025-03-21 06:54:00
INV0000832,MER000048,CUS000046,INV-2024-000832,790,INR,2025-06-06,Paid,2025-05-18 21:06:00,2025-05-20 21:06:00
INV0000833,MER000016,CUS000037,INV-2024-000833,2667,INR,2024-07-04,Paid,2024-06-21 02:23:00,2024-06-30 02:23:00
INV0000834,MER000052,CUS000032,INV-2024-000834,7959,INR,2025-06-24,Pending,2025-05-26 08:48:00,
